lat,lon,geometry
-73.9842454555664,40.75835785550575,POINT (-73.9842454555664 40.75835785550575)
-73.97335805778152,40.752508,POINT (-73.97335805778152 40.752508)
-73.974725,40.75293,POINT (-73.974725 40.75293)
-73.97405826743163,40.75232082777209,POINT (-73.97405826743163 40.75232082777209)
-73.97362781098117,40.75304789203106,POINT (-73.97362781098117 40.75304789203106)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97277116775511,40.75294640746336,POINT (-73.97277116775511 40.75294640746336)
-73.97315143805378,40.75322891242016,POINT (-73.97315143805378 40.75322891242016)
-73.9735428,40.752722925,POINT (-73.9735428 40.752722925)
-73.97135496139526,40.75486445336327,POINT (-73.97135496139526 40.75486445336327)
-73.973799,40.753825,POINT (-73.973799 40.753825)
-73.97253513336182,40.75314146550602,POINT (-73.97253513336182 40.75314146550602)
-73.97365076868284,40.75320675988191,POINT (-73.97365076868284 40.75320675988191)
-73.97297925477788,40.75290467304416,POINT (-73.97297925477788 40.75290467304416)
-73.98626804351807,40.756489872673846,POINT (-73.98626804351807 40.756489872673846)
-73.97253513336182,40.75314146550602,POINT (-73.97253513336182 40.75314146550602)
-73.97277116775511,40.75294640746336,POINT (-73.97277116775511 40.75294640746336)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.9728569984436,40.75297891717686,POINT (-73.9728569984436 40.75297891717686)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.98254667184153,40.75279445210956,POINT (-73.98254667184153 40.75279445210956)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.98605346679688,40.74959782183326,POINT (-73.98605346679688 40.74959782183326)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97357041671503,40.75261235760106,POINT (-73.97357041671503 40.75261235760106)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.97335805778152,40.752508,POINT (-73.97335805778152 40.752508)
-73.97358763499668,40.75275225282777,POINT (-73.97358763499668 40.75275225282777)
-73.9728569984436,40.75297891717686,POINT (-73.9728569984436 40.75297891717686)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97362781098117,40.75304789203106,POINT (-73.97362781098117 40.75304789203106)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97379425425618,40.753125961930586,POINT (-73.97379425425618 40.753125961930586)
-73.973397,40.753245,POINT (-73.973397 40.753245)
-73.94619714398068,40.75077734246557,POINT (-73.94619714398068 40.75077734246557)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.975632,40.755251,POINT (-73.975632 40.755251)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.97379425425618,40.788347016234745,POINT (-73.97379425425618 40.788347016234745)
-73.97428784381152,40.78880046739727,POINT (-73.97428784381152 40.78880046739727)
-73.97428784381152,40.78880046739727,POINT (-73.97428784381152 40.78880046739727)
-73.973799,40.753825,POINT (-73.973799 40.753825)
-73.97377129657164,40.75371247722132,POINT (-73.97377129657164 40.75371247722132)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97277116775511,40.75294640746336,POINT (-73.97277116775511 40.75294640746336)
-73.97305386754967,40.75275186110882,POINT (-73.97305386754967 40.75275186110882)
-73.97405826743163,40.75232082777209,POINT (-73.97405826743163 40.75232082777209)
-73.97408696449409,40.753239916464246,POINT (-73.97408696449409 40.753239916464246)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97335805778152,40.752508,POINT (-73.97335805778152 40.752508)
-73.973397,40.753245,POINT (-73.973397 40.753245)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97365076868284,40.75320675988191,POINT (-73.97365076868284 40.75320675988191)
-73.97335805778152,40.752508,POINT (-73.97335805778152 40.752508)
-73.97365076868284,40.75320675988191,POINT (-73.97365076868284 40.75320675988191)
-73.97357938571429,40.752647426279765,POINT (-73.97357938571429 40.752647426279765)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97379425425618,40.753125961930586,POINT (-73.97379425425618 40.753125961930586)
-73.97405826743163,40.75232082777209,POINT (-73.97405826743163 40.75232082777209)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97305386754967,40.75275186110882,POINT (-73.97305386754967 40.75275186110882)
-73.97357938571429,40.752647426279765,POINT (-73.97357938571429 40.752647426279765)
-73.97297925477788,40.75290467304416,POINT (-73.97297925477788 40.75290467304416)
-73.98452997207642,40.75873694942232,POINT (-73.98452997207642 40.75873694942232)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97362781098117,40.75304789203106,POINT (-73.97362781098117 40.75304789203106)
-73.97405826743163,40.75232082777209,POINT (-73.97405826743163 40.75232082777209)
-73.97335805778152,40.752508,POINT (-73.97335805778152 40.752508)
-73.97305386754967,40.75275186110882,POINT (-73.97305386754967 40.75275186110882)
-73.9728569984436,40.75297891717686,POINT (-73.9728569984436 40.75297891717686)
-73.96507013702977,40.74890933404696,POINT (-73.96507013702977 40.74890933404696)
-73.96507013702977,40.74890933404696,POINT (-73.96507013702977 40.74890933404696)
-73.98254667184153,40.75279445210956,POINT (-73.98254667184153 40.75279445210956)
-73.98330688476561,40.751418432997454,POINT (-73.98330688476561 40.751418432997454)
-73.97408696449409,40.753239916464246,POINT (-73.97408696449409 40.753239916464246)
-73.97305386754967,40.75275186110882,POINT (-73.97305386754967 40.75275186110882)
-73.97588549950576,40.75163299987047,POINT (-73.97588549950576 40.75163299987047)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97358763499668,40.75275225282777,POINT (-73.97358763499668 40.75275225282777)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.98254667184153,40.75279445210956,POINT (-73.98254667184153 40.75279445210956)
-73.97362781098117,40.75304789203106,POINT (-73.97362781098117 40.75304789203106)
-73.97358763499668,40.7527513488484,POINT (-73.97358763499668 40.7527513488484)
-73.97379425425618,40.753125961930586,POINT (-73.97379425425618 40.753125961930586)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.97405826743163,40.75232082777209,POINT (-73.97405826743163 40.75232082777209)
-73.97357938571429,40.752647426279765,POINT (-73.97357938571429 40.752647426279765)
-73.97377129657164,40.75371247722132,POINT (-73.97377129657164 40.75371247722132)
-73.97305386754967,40.75275186110882,POINT (-73.97305386754967 40.75275186110882)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.973397,40.753245,POINT (-73.973397 40.753245)
-73.98254667184153,40.75279445210956,POINT (-73.98254667184153 40.75279445210956)
-73.97362781098117,40.75304789203106,POINT (-73.97362781098117 40.75304789203106)
-73.97365076868284,40.75320675988191,POINT (-73.97365076868284 40.75320675988191)
-73.97357938571429,40.752647426279765,POINT (-73.97357938571429 40.752647426279765)
-73.97297925477788,40.75290467304416,POINT (-73.97297925477788 40.75290467304416)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97405826743163,40.75232082777209,POINT (-73.97405826743163 40.75232082777209)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.9728569984436,40.75297891717686,POINT (-73.9728569984436 40.75297891717686)
-73.97357938571429,40.752647426279765,POINT (-73.97357938571429 40.752647426279765)
-73.97315143805378,40.75322891242016,POINT (-73.97315143805378 40.75322891242016)
-73.97365076868284,40.75320675988191,POINT (-73.97365076868284 40.75320675988191)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.97365076868284,40.75320675988191,POINT (-73.97365076868284 40.75320675988191)
-73.97362781098117,40.75304789203106,POINT (-73.97362781098117 40.75304789203106)
-73.97358763499668,40.7527513488484,POINT (-73.97358763499668 40.7527513488484)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.97365076868284,40.75320675988191,POINT (-73.97365076868284 40.75320675988191)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.98601055145264,40.75694498295937,POINT (-73.98601055145264 40.75694498295937)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97358763499668,40.75275225282777,POINT (-73.97358763499668 40.75275225282777)
-73.97379425425618,40.753125961930586,POINT (-73.97379425425618 40.753125961930586)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.98254667184153,40.75279445210956,POINT (-73.98254667184153 40.75279445210956)
-73.97405826743163,40.75232082777209,POINT (-73.97405826743163 40.75232082777209)
-73.97358763499668,40.7527513488484,POINT (-73.97358763499668 40.7527513488484)
-73.97379425425618,40.753125961930586,POINT (-73.97379425425618 40.753125961930586)
-73.97379425425618,40.753125961930586,POINT (-73.97379425425618 40.753125961930586)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97379425425618,40.753125961930586,POINT (-73.97379425425618 40.753125961930586)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97377129657164,40.75371247722132,POINT (-73.97377129657164 40.75371247722132)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97358763499668,40.75275225282777,POINT (-73.97358763499668 40.75275225282777)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.97405826743163,40.75232082777209,POINT (-73.97405826743163 40.75232082777209)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.97343840983798,40.75312970780387,POINT (-73.97343840983798 40.75312970780387)
-73.973216,40.752833,POINT (-73.973216 40.752833)
-73.974555,40.75331211090088,POINT (-73.974555 40.75331211090088)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.97358763499668,40.75275225282777,POINT (-73.97358763499668 40.75275225282777)
-73.97379425425618,40.753125961930586,POINT (-73.97379425425618 40.753125961930586)
-73.97305386754967,40.75275186110882,POINT (-73.97305386754967 40.75275186110882)
-73.97365076868284,40.75320675988191,POINT (-73.97365076868284 40.75320675988191)
-73.974555,40.75331211090088,POINT (-73.974555 40.75331211090088)
-73.97426784038544,40.75332026820911,POINT (-73.97426784038544 40.75332026820911)
-73.973216,40.752833,POINT (-73.973216 40.752833)
-73.97273819793287,40.75308235621037,POINT (-73.97273819793287 40.75308235621037)
-73.973397,40.753245,POINT (-73.973397 40.753245)
-73.97297925477788,40.75290467304416,POINT (-73.97297925477788 40.75290467304416)
-74.00596618652344,40.71421605600625,POINT (-74.00596618652344 40.71421605600625)
-73.97428784381152,40.78880046739727,POINT (-73.97428784381152 40.78880046739727)
-74.00596618652344,40.71421605600625,POINT (-74.00596618652344 40.71421605600625)
-73.97500526823345,40.78773226777066,POINT (-73.97500526823345 40.78773226777066)
-73.97501674700247,40.78759205697023,POINT (-73.97501674700247 40.78759205697023)
-74.00596618652344,40.71421605600625,POINT (-74.00596618652344 40.71421605600625)
-73.97428784381152,40.78880046739727,POINT (-73.97428784381152 40.78880046739727)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.97379425425618,40.753125961930586,POINT (-73.97379425425618 40.753125961930586)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.97379425425618,40.753125961930586,POINT (-73.97379425425618 40.753125961930586)
-73.974555,40.75331211090088,POINT (-73.974555 40.75331211090088)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.97305386754967,40.75275186110882,POINT (-73.97305386754967 40.75275186110882)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97357938571429,40.752647426279765,POINT (-73.97357938571429 40.752647426279765)
-73.96866888326299,40.75468958652034,POINT (-73.96866888326299 40.75468958652034)
-73.97379425425618,40.753125961930586,POINT (-73.97379425425618 40.753125961930586)
-73.97365076868284,40.75320675988191,POINT (-73.97365076868284 40.75320675988191)
-73.97297925477788,40.75290467304416,POINT (-73.97297925477788 40.75290467304416)
-73.97362781098117,40.75304789203106,POINT (-73.97362781098117 40.75304789203106)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.97358763499668,40.75275225282777,POINT (-73.97358763499668 40.75275225282777)
-73.97357041671503,40.75261235760106,POINT (-73.97357041671503 40.75261235760106)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.97362781098117,40.75304789203106,POINT (-73.97362781098117 40.75304789203106)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.98254667184153,40.75279445210956,POINT (-73.98254667184153 40.75279445210956)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.97526927974744,40.75226054305898,POINT (-73.97526927974744 40.75226054305898)
-73.97588549950576,40.75163299987047,POINT (-73.97588549950576 40.75163299987047)
-73.97358763499668,40.7527513488484,POINT (-73.97358763499668 40.7527513488484)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97379425425618,40.753125961930586,POINT (-73.97379425425618 40.753125961930586)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.97405826743163,40.75232082777209,POINT (-73.97405826743163 40.75232082777209)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97305386754967,40.75275186110882,POINT (-73.97305386754967 40.75275186110882)
-73.973397,40.753245,POINT (-73.973397 40.753245)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.97305386754967,40.75275186110882,POINT (-73.97305386754967 40.75275186110882)
-73.9735428,40.752722925,POINT (-73.9735428 40.752722925)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.98254667184153,40.75279445210956,POINT (-73.98254667184153 40.75279445210956)
-73.97305386754967,40.75275186110882,POINT (-73.97305386754967 40.75275186110882)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.97405826743163,40.75232082777209,POINT (-73.97405826743163 40.75232082777209)
-73.97277116775511,40.75294640746336,POINT (-73.97277116775511 40.75294640746336)
-73.97315143805378,40.75322891242016,POINT (-73.97315143805378 40.75322891242016)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.97335,40.753127,POINT (-73.97335 40.753127)
-73.97358763499668,40.7527513488484,POINT (-73.97358763499668 40.7527513488484)
-73.97405826743163,40.75232082777209,POINT (-73.97405826743163 40.75232082777209)
-73.973397,40.753245,POINT (-73.973397 40.753245)
-73.97305386754967,40.75275186110882,POINT (-73.97305386754967 40.75275186110882)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.98254667184153,40.75279445210956,POINT (-73.98254667184153 40.75279445210956)
-73.97785663604736,40.75447434681541,POINT (-73.97785663604736 40.75447434681541)
-73.977215,40.754493,POINT (-73.977215 40.754493)
-73.97699682440829,40.75419124638701,POINT (-73.97699682440829 40.75419124638701)
-73.97741579469607,40.75385300318538,POINT (-73.97741579469607 40.75385300318538)
-73.97405826743163,40.75232082777209,POINT (-73.97405826743163 40.75232082777209)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.98254667184153,40.75279445210956,POINT (-73.98254667184153 40.75279445210956)
-73.97362781098117,40.75304789203106,POINT (-73.97362781098117 40.75304789203106)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.97408696449409,40.753239916464246,POINT (-73.97408696449409 40.753239916464246)
-73.94767812067376,40.74551924073938,POINT (-73.94767812067376 40.74551924073938)
-73.94455432891846,40.74735450024225,POINT (-73.94455432891846 40.74735450024225)
-73.97358763499668,40.75275225282777,POINT (-73.97358763499668 40.75275225282777)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.98906050750634,40.76323743924469,POINT (-73.98906050750634 40.76323743924469)
-73.98938762822706,40.7636462551771,POINT (-73.98938762822706 40.7636462551771)
-73.97943602217596,40.745180776401206,POINT (-73.97943602217596 40.745180776401206)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.97335805778152,40.752508,POINT (-73.97335805778152 40.752508)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.97379425425618,40.753125961930586,POINT (-73.97379425425618 40.753125961930586)
-73.97362781098117,40.75304789203106,POINT (-73.97362781098117 40.75304789203106)
-73.97377129657164,40.75371247722132,POINT (-73.97377129657164 40.75371247722132)
-73.973799,40.753825,POINT (-73.973799 40.753825)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97379425425618,40.753125961930586,POINT (-73.97379425425618 40.753125961930586)
-73.97357938571429,40.752647426279765,POINT (-73.97357938571429 40.752647426279765)
-73.97358763499668,40.75275225282777,POINT (-73.97358763499668 40.75275225282777)
-73.97405826743163,40.75232082777209,POINT (-73.97405826743163 40.75232082777209)
-73.97362781098117,40.75304789203106,POINT (-73.97362781098117 40.75304789203106)
-73.97380113601685,40.75559589697087,POINT (-73.97380113601685 40.75559589697087)
-73.97358763499668,40.7527513488484,POINT (-73.97358763499668 40.7527513488484)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97377129657164,40.75371247722132,POINT (-73.97377129657164 40.75371247722132)
-73.973799,40.753825,POINT (-73.973799 40.753825)
-73.977488,40.754455,POINT (-73.977488 40.754455)
-73.97785663604736,40.75447434681541,POINT (-73.97785663604736 40.75447434681541)
-73.97377129657164,40.75371247722132,POINT (-73.97377129657164 40.75371247722132)
-73.97315143805378,40.75322891242016,POINT (-73.97315143805378 40.75322891242016)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.97360485327677,40.75276591794084,POINT (-73.97360485327677 40.75276591794084)
-73.97362781098117,40.75304789203106,POINT (-73.97362781098117 40.75304789203106)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.97335805778152,40.752508,POINT (-73.97335805778152 40.752508)
-73.97324326907126,40.75244656782622,POINT (-73.97324326907126 40.75244656782622)
-74.00596618652344,40.71421605600625,POINT (-74.00596618652344 40.71421605600625)
-74.00596618652344,40.71421605600625,POINT (-74.00596618652344 40.71421605600625)
-73.97346710699287,40.75307160144737,POINT (-73.97346710699287 40.75307160144737)
-73.97365076868284,40.75320675988191,POINT (-73.97365076868284 40.75320675988191)
-73.97315143805378,40.75322891242016,POINT (-73.97315143805378 40.75322891242016)
-73.97297925477788,40.75290467304416,POINT (-73.97297925477788 40.75290467304416)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97358763499668,40.75275225282777,POINT (-73.97358763499668 40.75275225282777)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.98254667184153,40.75279445210956,POINT (-73.98254667184153 40.75279445210956)
-73.97500526823345,40.78773226777066,POINT (-73.97500526823345 40.78773226777066)
-73.97501674700247,40.78759205697023,POINT (-73.97501674700247 40.78759205697023)
-73.97429358321752,40.78863424103762,POINT (-73.97429358321752 40.78863424103762)
-73.97379425425618,40.788347016234745,POINT (-73.97379425425618 40.788347016234745)
-73.97277116775511,40.75294640746336,POINT (-73.97277116775511 40.75294640746336)
-74.00596618652344,40.71421605600625,POINT (-74.00596618652344 40.71421605600625)
-73.97429358321752,40.78863424103762,POINT (-73.97429358321752 40.78863424103762)
-73.97379425425618,40.788347016234745,POINT (-73.97379425425618 40.788347016234745)
-73.97428784381152,40.78880046739727,POINT (-73.97428784381152 40.78880046739727)
-73.97330797224723,40.75274100802376,POINT (-73.97330797224723 40.75274100802376)
-73.973799,40.753825,POINT (-73.973799 40.753825)
-73.97367372638176,40.75285675549502,POINT (-73.97367372638176 40.75285675549502)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97362781098117,40.75304789203106,POINT (-73.97362781098117 40.75304789203106)
-73.97405826743163,40.75232082777209,POINT (-73.97405826743163 40.75232082777209)
-73.97362781098117,40.75304789203106,POINT (-73.97362781098117 40.75304789203106)
-73.97365076868284,40.75320675988191,POINT (-73.97365076868284 40.75320675988191)
-73.973397,40.753245,POINT (-73.973397 40.753245)
-73.97409844331787,40.751511796206685,POINT (-73.97409844331787 40.751511796206685)
-73.9741214009634,40.75159143134631,POINT (-73.9741214009634 40.75159143134631)
-73.974075,40.751656,POINT (-73.974075 40.751656)
-73.97370242350156,40.7526501362743,POINT (-73.97370242350156 40.7526501362743)
-73.97343840983798,40.7537493049938,POINT (-73.97343840983798 40.7537493049938)
-73.9750224863867,40.75395569175506,POINT (-73.9750224863867 40.75395569175506)
-73.94477929908204,40.748759080191135,POINT (-73.94477929908204 40.748759080191135)
-73.94534758634167,40.74684304071376,POINT (-73.94534758634167 40.74684304071376)
-73.98126109579569,40.75633808734586,POINT (-73.98126109579569 40.75633808734586)
-73.98800453505906,40.756581877204816,POINT (-73.98800453505906 40.756581877204816)
-73.98800453505906,40.756581877204816,POINT (-73.98800453505906 40.756581877204816)
-73.98800453505906,40.756581877204816,POINT (-73.98800453505906 40.756581877204816)
-73.99025420849364,40.7524323390344,POINT (-73.99025420849364 40.7524323390344)
-73.97295629699612,40.78935204853556,POINT (-73.97295629699612 40.78935204853556)
-73.98220806112806,40.76314632960296,POINT (-73.98220806112806 40.76314632960296)
