lat,lon,geometry
-73.98911118507385,40.77832352747964,POINT (-73.98911118507385 40.77832352747964)
-73.98224823531172,40.77269419000318,POINT (-73.98224823531172 40.77269419000318)
-73.98281335830688,40.77308312955881,POINT (-73.98281335830688 40.77308312955881)
-73.98976065994738,40.73673498897392,POINT (-73.98976065994738 40.73673498897392)
-73.9905595779419,40.73652697126574,POINT (-73.9905595779419 40.73652697126574)
-73.9908281005557,40.73653170754329,POINT (-73.9908281005557 40.73653170754329)
-73.9908854896675,40.73662677399135,POINT (-73.9908854896675 40.73662677399135)
-74.00225967250508,40.72643754620104,POINT (-74.00225967250508 40.72643754620104)
-74.0026326791738,40.726161490315945,POINT (-74.0026326791738 40.726161490315945)
-74.00157104289961,40.72606831813771,POINT (-74.00157104289961 40.72606831813771)
-74.001899,40.726298,POINT (-74.001899 40.726298)
-74.00412082672119,40.71949362051626,POINT (-74.00412082672119 40.71949362051626)
-73.9508306980133,40.72394547786013,POINT (-73.9508306980133 40.72394547786013)
-73.98503171186687,40.74235485559069,POINT (-73.98503171186687 40.74235485559069)
-73.96321621123305,40.758272068207845,POINT (-73.96321621123305 40.758272068207845)
-73.96334248538243,40.75803772814779,POINT (-73.96334248538243 40.75803772814779)
-73.96275703181098,40.75848932653582,POINT (-73.96275703181098 40.75848932653582)
-73.9972957453583,40.7180393106461,POINT (-73.9972957453583 40.7180393106461)
-73.98431432486001,40.761256278510096,POINT (-73.98431432486001 40.761256278510096)
-73.98463726043701,40.76066701799484,POINT (-73.98463726043701 40.76066701799484)
-73.98609917877279,40.761604108044125,POINT (-73.98609917877279 40.761604108044125)
-73.98515224456787,40.75925299429778,POINT (-73.98515224456787 40.75925299429778)
-73.99398447620621,40.70339141197082,POINT (-73.99398447620621 40.70339141197082)
-73.9900016784668,40.705888200473375,POINT (-73.9900016784668 40.705888200473375)
-73.98503171186687,40.74235485559069,POINT (-73.98503171186687 40.74235485559069)
-73.98525553606459,40.74227764235143,POINT (-73.98525553606459 40.74227764235143)
-73.98852104404719,40.74588914242651,POINT (-73.98852104404719 40.74588914242651)
-73.98799265354255,40.74583734577147,POINT (-73.98799265354255 40.74583734577147)
-73.98571014404297,40.74436328706685,POINT (-73.98571014404297 40.74436328706685)
-73.99316956237647,40.72265253717831,POINT (-73.99316956237647 40.72265253717831)
-73.99329007802021,40.722338469866095,POINT (-73.99329007802021 40.722338469866095)
