geometry,lat,lon
POINT (-73.969129 40.676917),40.676917,-73.969129
POINT (-74.1698169708252 40.67530042314329),40.67530042314329,-74.1698169708252
POINT (-73.949487 40.753209),40.753209,-73.949487
POINT (-73.9879471450857 40.722627407661626),40.722627407661626,-73.9879471450857
POINT (-73.989091 40.738977),40.738977,-73.989091
POINT (-73.9666074514389 40.770312),40.770312,-73.9666074514389
POINT (-73.9764404296875 40.76377126336098),40.76377126336098,-73.9764404296875
POINT (-74.09027472482771 40.69558097109213),40.69558097109213,-74.09027472482771
POINT (-73.84778739924586 40.79012656060537),40.79012656060537,-73.84778739924586
POINT (-74.19709277315533 40.677622830904646),40.677622830904646,-74.19709277315533
POINT (-74.01247273 40.79422275),40.79422275,-74.01247273
POINT (-73.96537147003376 40.80690660985966),40.80690660985966,-73.96537147003376
POINT (-73.97416731624624 40.75786062580288),40.75786062580288,-73.97416731624624
POINT (-74.17320337528713 40.75614957202092),40.75614957202092,-74.17320337528713
POINT (-73.96953642368317 40.79818453817657),40.79818453817657,-73.96953642368317
POINT (-74.0086465940251 40.65556721027701),40.65556721027701,-74.0086465940251
POINT (-74.02969380523845 40.61897718903565),40.61897718903565,-74.02969380523845
POINT (-73.97447150471825 40.75938200572598),40.75938200572598,-73.97447150471825
POINT (-73.95779782440798 40.81111202333411),40.81111202333411,-73.95779782440798
POINT (-73.9006716861955 40.71282718052703),40.71282718052703,-73.9006716861955
POINT (-73.82833156864739 40.866656656795534),40.866656656795534,-73.82833156864739
POINT (-73.78199100494385 40.91386931709148),40.91386931709148,-73.78199100494385
POINT (-73.99270471561262 40.75193158216917),40.75193158216917,-73.99270471561262
POINT (-73.82943435624475 40.78214919005845),40.78214919005845,-73.82943435624475
POINT (-73.94384937087554 40.80106142060368),40.80106142060368,-73.94384937087554
POINT (-73.984567 40.750132),40.750132,-73.984567
POINT (-73.98211623439106 40.748098),40.748098,-73.98211623439106
POINT (-74.04339504788703 40.88744683872664),40.88744683872664,-74.04339504788703
POINT (-73.849831 40.82677781581879),40.82677781581879,-73.849831
POINT (-73.99571185251953 40.73415764144914),40.73415764144914,-73.99571185251953
POINT (-73.98788401609518 40.72468591887609),40.72468591887609,-73.98788401609518
POINT (-74.00588035583496 40.71265872860487),40.71265872860487,-74.00588035583496
POINT (-73.97336953664879 40.76280318635086),40.76280318635086,-73.97336953664879
POINT (-74.00862937888984 40.655535144394925),40.655535144394925,-74.00862937888984
POINT (-73.99866788 40.72298525),40.72298525,-73.99866788
POINT (-73.98139309730372 40.74129943197517),40.74129943197517,-73.98139309730372
POINT (-74.0293036381559 40.74264603027398),40.74264603027398,-74.0293036381559
POINT (-73.77933174665857 40.67870588403204),40.67870588403204,-73.77933174665857
POINT (-74.13816347116664 40.782228424643336),40.782228424643336,-74.13816347116664
POINT (-73.98823409478094 40.73448312627058),40.73448312627058,-73.98823409478094
POINT (-74.00280483585269 40.72851858988121),40.72851858988121,-74.00280483585269
POINT (-73.94833087920928 40.632195),40.632195,-73.94833087920928
POINT (-73.976789 40.644043),40.644043,-73.976789
POINT (-73.94179432849904 40.81802912751538),40.81802912751538,-73.94179432849904
POINT (-73.959392 40.648694),40.648694,-73.959392
POINT (-73.91496197229245 40.84459110738235),40.84459110738235,-73.91496197229245
POINT (-73.9997404238227 40.72281892509554),40.72281892509554,-73.9997404238227
