geometry,lat,lon
POINT (-73.9645528793335 40.720819044789096),40.720819044789096,-73.9645528793335
POINT (-73.96644115447998 40.74260751232707),40.74260751232707,-73.96644115447998
POINT (-74.01177398454458 40.70829790520411),40.70829790520411,-74.01177398454458
POINT (-73.95298773069769 40.72700139784567),40.72700139784567,-73.95298773069769
POINT (-73.99649232309052 40.74442473818606),40.74442473818606,-73.99649232309052
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-74.0065176438763 40.751375839524606),40.751375839524606,-74.0065176438763
POINT (-74.00072746825762 40.72330662896355),40.72330662896355,-74.00072746825762
POINT (-73.99472 40.739058),40.739058,-73.99472
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99622260200258 40.744372067717286),40.744372067717286,-73.99622260200258
POINT (-73.99399595384105 40.76209858436637),40.76209858436637,-73.99399595384105
POINT (-73.98194979831837 40.774697291507216),40.774697291507216,-73.98194979831837
POINT (-73.99648189544678 40.76000064275873),40.76000064275873,-73.99648189544678
POINT (-73.99541917523608 40.73698341524972),40.73698341524972,-73.99541917523608
POINT (-74.001975 40.74071),40.74071,-74.001975
POINT (-73.99372622924066 40.76219788831408),40.76219788831408,-73.99372622924066
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99676204379885 40.76333053337173),40.76333053337173,-73.99676204379885
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-74.0051408163161 40.74107414663219),40.74107414663219,-74.0051408163161
POINT (-73.99649232309052 40.74442473818606),40.74442473818606,-73.99649232309052
POINT (-73.99622260200258 40.744372067717286),40.744372067717286,-73.99622260200258
POINT (-74.001975 40.74071),40.74071,-74.001975
POINT (-74.00163173675537 40.74068911286629),40.74068911286629,-74.00163173675537
POINT (-73.99469608826703 40.740019218226266),40.740019218226266,-73.99469608826703
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99643898010254 40.76897176836408),40.76897176836408,-73.99643898010254
POINT (-73.99360571387103 40.74174395127194),40.74174395127194,-73.99360571387103
POINT (-74.001975 40.74071),40.74071,-74.001975
POINT (-73.98887973002674 40.71145479886284),40.71145479886284,-73.98887973002674
POINT (-73.99909436702728 40.74410317521528),40.74410317521528,-73.99909436702728
POINT (-73.99233168961688 40.73003391698606),40.73003391698606,-73.99233168961688
POINT (-73.98393554343956 40.76323946611866),40.76323946611866,-73.98393554343956
POINT (-73.99622260200258 40.744372067717286),40.744372067717286,-73.99622260200258
POINT (-73.99257846074144 40.73568291622837),40.73568291622837,-73.99257846074144
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99676204379885 40.76333053337173),40.76333053337173,-73.99676204379885
POINT (-73.99372622924066 40.76219788831408),40.76219788831408,-73.99372622924066
POINT (-74.001975 40.74071),40.74071,-74.001975
POINT (-73.995159 40.7397312),40.7397312,-73.995159
POINT (-73.997657 40.724238),40.724238,-73.997657
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.991765 40.759534),40.759534,-73.991765
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.98887973002674 40.71145479886284),40.71145479886284,-73.98887973002674
POINT (-73.99372622924066 40.76219788831408),40.76219788831408,-73.99372622924066
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99622260200258 40.744372067717286),40.744372067717286,-73.99622260200258
POINT (-73.998213 40.745226),40.745226,-73.998213
POINT (-73.99622260200258 40.744372067717286),40.744372067717286,-73.99622260200258
POINT (-73.991765 40.759534),40.759534,-73.991765
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99489402770996 40.76040696991703),40.76040696991703,-73.99489402770996
POINT (-73.98887973002674 40.71145479886284),40.71145479886284,-73.98887973002674
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99649232309052 40.74442473818606),40.74442473818606,-73.99649232309052
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99399595384105 40.76209858436637),40.76209858436637,-73.99399595384105
POINT (-73.98887973002674 40.71145479886284),40.71145479886284,-73.98887973002674
POINT (-73.996951 40.762699),40.762699,-73.996951
POINT (-74.00591510651303 40.70913321662069),40.70913321662069,-74.00591510651303
POINT (-74.00156530430915 40.74112454884856),40.74112454884856,-74.00156530430915
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.996951 40.762699),40.762699,-73.996951
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-74.00108900070211 40.741944534239565),40.741944534239565,-74.00108900070211
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.98887973002674 40.71145479886284),40.71145479886284,-73.98887973002674
POINT (-74.01167643368683 40.73314110797733),40.73314110797733,-74.01167643368683
POINT (-74.001975 40.74071),40.74071,-74.001975
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99649232309052 40.74442473818606),40.74442473818606,-73.99649232309052
POINT (-73.99399595384105 40.76209858436637),40.76209858436637,-73.99399595384105
POINT (-73.99676204379885 40.76333053337173),40.76333053337173,-73.99676204379885
POINT (-73.99399595384105 40.76209858436637),40.76209858436637,-73.99399595384105
POINT (-73.99622260200258 40.744372067717286),40.744372067717286,-73.99622260200258
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99372622924066 40.76219788831408),40.76219788831408,-73.99372622924066
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99372622924066 40.76219788831408),40.76219788831408,-73.99372622924066
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99622260200258 40.744372067717286),40.744372067717286,-73.99622260200258
POINT (-73.99651527805919 40.73772668648329),40.73772668648329,-73.99651527805919
POINT (-73.99399595384105 40.76209858436637),40.76209858436637,-73.99399595384105
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.991765 40.759534),40.759534,-73.991765
POINT (-73.98887973002674 40.71145479886284),40.71145479886284,-73.98887973002674
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99221103886612 40.75044987008408),40.75044987008408,-73.99221103886612
POINT (-73.99649232309052 40.74442473818606),40.74442473818606,-73.99649232309052
POINT (-73.99399595384105 40.76209858436637),40.76209858436637,-73.99399595384105
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99372622924066 40.76219788831408),40.76219788831408,-73.99372622924066
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99905752382375 40.762935287785695),40.762935287785695,-73.99905752382375
POINT (-73.991765 40.759534),40.759534,-73.991765
POINT (-73.98902607371383 40.757031390907855),40.757031390907855,-73.98902607371383
POINT (-73.98887973002674 40.71145479886284),40.71145479886284,-73.98887973002674
POINT (-73.99408777489505 40.75234609858383),40.75234609858383,-73.99408777489505
POINT (-73.99372622924066 40.76219788831408),40.76219788831408,-73.99372622924066
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99399595384105 40.76209858436637),40.76209858436637,-73.99399595384105
POINT (-73.99622260200258 40.744372067717286),40.744372067717286,-73.99622260200258
POINT (-73.99909436702728 40.74410317521528),40.74410317521528,-73.99909436702728
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.98887973002674 40.71145479886284),40.71145479886284,-73.98887973002674
POINT (-73.99399595384105 40.76209858436637),40.76209858436637,-73.99399595384105
POINT (-73.99676204379885 40.76333053337173),40.76333053337173,-73.99676204379885
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.991765 40.759534),40.759534,-73.991765
POINT (-73.99622260200258 40.744372067717286),40.744372067717286,-73.99622260200258
POINT (-73.994832 40.760531),40.760531,-73.994832
POINT (-73.99676204379885 40.76333053337173),40.76333053337173,-73.99676204379885
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99399595384105 40.76209858436637),40.76209858436637,-73.99399595384105
POINT (-74.001975 40.74071),40.74071,-74.001975
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99372622924066 40.76219788831408),40.76219788831408,-73.99372622924066
POINT (-73.994832 40.760531),40.760531,-73.994832
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.9897434431147 40.71254060501415),40.71254060501415,-73.9897434431147
POINT (-74.00795224900666 40.7516745109659),40.7516745109659,-74.00795224900666
POINT (-74.00879579179914 40.746466138447694),40.746466138447694,-74.00879579179914
POINT (-73.99622260200258 40.744372067717286),40.744372067717286,-73.99622260200258
POINT (-73.9870948344469 40.71324069757859),40.71324069757859,-73.9870948344469
POINT (-73.991765 40.759534),40.759534,-73.991765
POINT (-73.99622260200258 40.744372067717286),40.744372067717286,-73.99622260200258
POINT (-73.99909436702728 40.74410317521528),40.74410317521528,-73.99909436702728
POINT (-73.99757623672485 40.76362499327396),40.76362499327396,-73.99757623672485
POINT (-73.99086827293576 40.75445144010448),40.75445144010448,-73.99086827293576
POINT (-73.99622260200258 40.744372067717286),40.744372067717286,-73.99622260200258
POINT (-73.98626804351807 40.756489872673846),40.756489872673846,-73.98626804351807
POINT (-73.98163318634033 40.77836414910471),40.77836414910471,-73.98163318634033
POINT (-73.983080412941 40.76299559415516),40.76299559415516,-73.983080412941
POINT (-73.97945323993258 40.75971348902614),40.75971348902614,-73.97945323993258
POINT (-73.97759371330933 40.762015),40.762015,-73.97759371330933
POINT (-73.98943362953369 40.74186151409088),40.74186151409088,-73.98943362953369
POINT (-73.99066686630249 40.73735616868496),40.73735616868496,-73.99066686630249
POINT (-73.975668 40.761989),40.761989,-73.975668
POINT (-73.98859565078615 40.76535326162327),40.76535326162327,-73.98859565078615
POINT (-73.975304 40.769763),40.769763,-73.975304
POINT (-73.97866122153226 40.75875624280933),40.75875624280933,-73.97866122153226
POINT (-73.98302876064133 40.7722274447236),40.7722274447236,-73.98302876064133
POINT (-73.9905595779419 40.73652697126574),40.73652697126574,-73.9905595779419
POINT (-73.9820036551295 40.7688813932515),40.7688813932515,-73.9820036551295
POINT (-73.98189814571478 40.7749479814848),40.7749479814848,-73.98189814571478
POINT (-74.00716034830519 40.740786700657694),40.740786700657694,-74.00716034830519
POINT (-73.98313522338867 40.76676160346336),40.76676160346336,-73.98313522338867
POINT (-73.98951888084412 40.756083521571824),40.756083521571824,-73.98951888084412
POINT (-73.98940086364746 40.73930718066654),40.73930718066654,-73.98940086364746
POINT (-73.97557920584508 40.76344518569897),40.76344518569897,-73.97557920584508
POINT (-73.98225397448012 40.75844191525234),40.75844191525234,-73.98225397448012
POINT (-73.98193359375 40.77127936209544),40.77127936209544,-73.98193359375
POINT (-73.9886759964726 40.74507684131655),40.74507684131655,-73.9886759964726
POINT (-73.98969179260743 40.73779798692258),40.73779798692258,-73.98969179260743
POINT (-73.94359946250916 40.7761461720269),40.7761461720269,-73.94359946250916
POINT (-73.97954506794183 40.75911137894531),40.75911137894531,-73.97954506794183
POINT (-73.98209327769995 40.77473050116933),40.77473050116933,-73.98209327769995
POINT (-73.99335894406833 40.74339876222266),40.74339876222266,-73.99335894406833
POINT (-73.98803323003932 40.77641259983633),40.77641259983633,-73.98803323003932
POINT (-73.98941058404617 40.7359494789306),40.7359494789306,-73.98941058404617
POINT (-73.9943790435791 40.73883569134756),40.73883569134756,-73.9943790435791
POINT (-73.98508910271165 40.74207567954886),40.74207567954886,-73.98508910271165
POINT (-73.98177762291908 40.75975292548308),40.75975292548308,-73.98177762291908
POINT (-73.98479067013146 40.760165448907706),40.760165448907706,-73.98479067013146
POINT (-73.98224823531172 40.77219636856155),40.77219636856155,-73.98224823531172
POINT (-73.9888858795166 40.7798265110638),40.7798265110638,-73.9888858795166
POINT (-73.9825753676373 40.76722200820684),40.76722200820684,-73.9825753676373
POINT (-73.97605687379837 40.76537005568367),40.76537005568367,-73.97605687379837
POINT (-73.97472381591797 40.78785268005153),40.78785268005153,-73.97472381591797
POINT (-73.97692322731018 40.758017730590645),40.758017730590645,-73.97692322731018
POINT (-73.96726842222233 40.7709513605656),40.7709513605656,-73.96726842222233
POINT (-73.96120548248291 40.78447335869806),40.78447335869806,-73.96120548248291
POINT (-73.98209327769995 40.77473050116933),40.77473050116933,-73.98209327769995
POINT (-73.97308830420383 40.76393850093645),40.76393850093645,-73.97308830420383
POINT (-73.97308830420383 40.76393850093645),40.76393850093645,-73.97308830420383
POINT (-73.9888858795166 40.7798265110638),40.7798265110638,-73.9888858795166
POINT (-74.00214116 40.734692),40.734692,-74.00214116
POINT (-73.98020625114441 40.77576431502143),40.77576431502143,-73.98020625114441
POINT (-73.98179484046595 40.77486674679395),40.77486674679395,-73.98179484046595
POINT (-73.98209327769995 40.77473050116933),40.77473050116933,-73.98209327769995
POINT (-73.98303449978644 40.772193177970536),40.772193177970536,-73.98303449978644
POINT (-73.9913446019438 40.73686901343388),40.73686901343388,-73.9913446019438
POINT (-73.96532535552979 40.74485099404664),40.74485099404664,-73.96532535552979
POINT (-73.99319251774303 40.742229441765765),40.742229441765765,-73.99319251774303
POINT (-74.008229970932 40.74099801143199),40.74099801143199,-74.008229970932
POINT (-73.97859808949039 40.75866919513504),40.75866919513504,-73.97859808949039
POINT (-73.98189814571478 40.7749479814848),40.7749479814848,-73.98189814571478
POINT (-73.98633447981948 40.76004046020802),40.76004046020802,-73.98633447981948
POINT (-73.9793662095376 40.75848906765483),40.75848906765483,-73.9793662095376
POINT (-73.97740431607022 40.757841047915406),40.757841047915406,-73.97740431607022
POINT (-73.99607913318412 40.72601032405777),40.72601032405777,-73.99607913318412
POINT (-74.01347637176514 40.70536767492135),40.70536767492135,-74.01347637176514
POINT (-73.9943790435791 40.73883569134756),40.73883569134756,-73.9943790435791
POINT (-73.98943362953369 40.74186151409088),40.74186151409088,-73.98943362953369
POINT (-73.981817 40.772844),40.772844,-73.981817
POINT (-73.99268749904417 40.74527272119222),40.74527272119222,-73.99268749904417
POINT (-73.98330688476561 40.751418432997454),40.751418432997454,-73.98330688476561
POINT (-73.99221103886612 40.75044987008408),40.75044987008408,-73.99221103886612
POINT (-73.98626804351807 40.756489872673846),40.756489872673846,-73.98626804351807
POINT (-73.98231446743011 40.75604694985082),40.75604694985082,-73.98231446743011
POINT (-73.97954506794183 40.75911137894531),40.75911137894531,-73.97954506794183
POINT (-73.9737885148353 40.7641599692142),40.7641599692142,-73.9737885148353
POINT (-73.9815824906134 40.76526318064232),40.76526318064232,-73.9815824906134
POINT (-73.9772837904573 40.75831461619259),40.75831461619259,-73.9772837904573
POINT (-73.99407863616943 40.73600668525516),40.73600668525516,-73.99407863616943
POINT (-73.98209327769995 40.77473050116933),40.77473050116933,-73.98209327769995
POINT (-73.98572613993713 40.75721919831879),40.75721919831879,-73.98572613993713
POINT (-73.98380354367815 40.75137005909591),40.75137005909591,-73.98380354367815
POINT (-73.9943790435791 40.73883569134756),40.73883569134756,-73.9943790435791
POINT (-73.99319251774303 40.742229441765765),40.742229441765765,-73.99319251774303
POINT (-73.9826557158426 40.76786132485095),40.76786132485095,-73.9826557158426
POINT (-73.9815824906134 40.76526318064232),40.76526318064232,-73.9815824906134
POINT (-73.99338763824774 40.746952009853935),40.746952009853935,-73.99338763824774
POINT (-73.98508910271165 40.74207567954886),40.74207567954886,-73.98508910271165
POINT (-74.00167465209961 40.74660670956129),40.74660670956129,-74.00167465209961
POINT (-73.9862828283949 40.74770795971044),40.74770795971044,-73.9862828283949
POINT (-73.9886759964726 40.74507684131655),40.74507684131655,-73.9886759964726
POINT (-73.98626804351807 40.756489872673846),40.756489872673846,-73.98626804351807
POINT (-73.97388608496698 40.75662911558263),40.75662911558263,-73.97388608496698
POINT (-73.971416011912 40.76211797819745),40.76211797819745,-73.971416011912
POINT (-73.98174047470093 40.7520198739458),40.7520198739458,-73.98174047470093
POINT (-73.98312058694226 40.761519473915286),40.761519473915286,-73.98312058694226
POINT (-73.97863252515216 40.76407583027697),40.76407583027697,-73.97863252515216
POINT (-73.994064 40.76637),40.76637,-73.994064
POINT (-73.9690706529938 40.7611599982806),40.7611599982806,-73.9690706529938
