,uid,item_id,timestamp
360,3,179,89
361,3,198,90
362,3,199,91
363,3,175,92
364,3,170,93
365,3,179,94
366,3,200,95
367,3,201,96
368,3,182,97
369,3,170,98
370,3,182,99
371,3,175,100
372,3,170,101
373,3,179,102
374,3,202,103
375,3,182,104
376,3,179,105
377,3,171,106
378,3,182,107
379,3,175,108
380,3,171,109
381,3,177,110
382,3,182,111
383,3,179,112
384,3,1726,113
385,3,170,114
386,3,265,115
387,3,170,116
388,3,171,117
389,3,265,118
390,3,179,119
391,3,170,120
392,3,869,121
393,3,179,122
394,3,991,123
395,3,179,124
396,3,175,125
397,3,35,126
398,3,171,127
399,3,171,128
400,3,1883,129
401,3,1883,130
402,3,6467,131
403,3,175,132
404,3,359,133
405,3,171,134
406,3,3,135
407,4,203,1
408,4,204,2
409,4,205,3
410,4,206,4
411,4,207,5
412,4,208,6
413,4,209,7
414,4,35,8
415,4,210,9
416,4,211,10
417,4,212,11
418,4,208,12
419,4,213,13
420,4,214,14
421,4,215,15
422,4,216,16
423,4,203,17
424,4,211,18
425,4,217,19
426,4,218,20
427,4,208,21
428,4,203,22
429,4,219,23
430,4,220,24
431,4,221,25
432,4,222,26
433,4,223,27
434,4,208,28
435,4,219,29
436,4,224,30
437,4,225,31
438,4,224,32
439,4,208,33
440,4,226,34
441,4,227,35
442,4,215,36
443,4,208,37
444,4,217,38
445,4,228,39
446,4,229,40
447,4,230,41
448,4,231,42
449,4,232,43
450,4,233,44
451,4,234,45
452,4,208,46
453,4,235,47
454,4,236,48
455,4,237,49
456,4,238,50
457,4,239,51
458,4,240,52
459,4,241,53
460,4,242,54
461,4,243,55
462,4,244,56
463,4,245,57
464,4,217,58
465,4,211,59
466,4,234,60
467,4,246,61
468,4,217,62
469,4,218,63
470,4,208,64
471,4,247,65
472,4,219,66
473,4,248,67
474,4,249,68
475,4,250,69
476,4,251,70
477,4,252,71
478,4,253,72
479,4,254,73
480,4,255,74
481,4,208,75
482,4,256,76
483,4,208,77
484,4,217,78
485,4,257,79
486,4,231,80
487,4,258,81
488,4,217,82
489,4,259,83
490,4,211,84
491,4,260,85
492,4,208,86
493,4,261,87
494,4,35,88
495,4,262,89
496,4,35,90
497,4,210,91
498,4,263,92
499,4,264,93
500,4,203,94
501,4,265,95
502,4,266,96
503,4,208,97
504,4,247,98
505,4,217,99
506,4,267,100
507,4,268,101
508,4,269,102
509,4,270,103
510,4,271,104
511,4,272,105
512,4,211,106
513,4,273,107
514,4,274,108
515,4,243,109
516,4,247,110
517,4,275,111
518,4,276,112
519,4,217,113
520,4,277,114
521,4,278,115
522,4,279,116
523,4,217,117
524,4,217,118
525,4,256,119
526,4,280,120
527,4,281,121
528,4,282,122
529,4,217,123
530,4,208,124
531,4,283,125
532,4,284,126
533,4,285,127
534,4,271,128
535,4,286,129
536,4,256,130
537,4,287,131
538,4,288,132
539,4,289,133
540,4,290,134
541,4,291,135
542,4,231,136
543,4,226,137
544,4,292,138
545,4,293,139
546,4,247,140
547,4,208,141
548,4,294,142
549,4,295,143
550,4,296,144
551,4,297,145
552,4,273,146
553,4,298,147
554,4,299,148
555,4,217,149
556,4,208,150
557,4,300,151
558,4,265,152
559,4,301,153
560,4,302,154
561,4,205,155
562,4,261,156
563,4,231,157
564,4,303,158
565,4,256,159
566,4,304,160
567,4,305,161
568,4,306,162
569,4,229,163
570,4,257,164
571,4,307,165
572,4,223,166
573,4,226,167
574,4,258,168
575,4,247,169
576,4,217,170
577,4,308,171
578,4,211,172
579,4,309,173
580,4,310,174
581,4,311,175
582,4,312,176
583,4,313,177
584,4,240,178
585,4,314,179
586,4,315,180
587,4,219,181
588,4,314,182
589,4,226,183
590,4,219,184
591,4,217,185
592,4,297,186
593,4,245,187
594,4,316,188
595,4,291,189
596,4,317,190
597,4,248,191
598,4,318,192
599,4,208,193
600,4,218,194
601,4,319,195
602,4,320,196
603,4,321,197
604,4,322,198
605,4,208,199
606,4,242,200
607,4,323,201
608,4,323,202
609,4,324,203
610,4,261,204
611,4,325,205
612,4,265,206
613,4,256,207
614,4,242,208
615,4,326,209
616,4,256,210
617,4,208,211
618,4,327,212
619,4,303,213
620,4,328,214
621,4,208,215
622,4,329,216
623,4,217,217
624,4,257,218
625,4,217,219
626,4,330,220
627,4,203,221
628,4,256,222
629,4,211,223
630,4,256,224
631,4,286,225
632,4,331,226
633,4,332,227
634,4,333,228
635,4,262,229
636,4,204,230
637,4,205,231
638,4,256,232
639,4,334,233
640,4,310,234
641,4,216,235
642,4,335,236
643,4,336,237
644,4,337,238
645,4,257,239
646,4,211,240
647,4,234,241
648,4,338,242
649,4,211,243
650,4,256,244
651,4,280,245
652,4,260,246
653,4,217,247
654,4,279,248
655,4,251,249
656,4,339,250
657,4,340,251
658,4,341,252
659,4,342,253
660,4,242,254
661,4,343,255
662,4,221,256
663,4,246,257
664,4,203,258
665,4,1726,259
666,4,6467,260
667,4,3,261
668,4,314,262
669,4,28814,263
670,4,6467,264
671,4,359,265
672,4,27267,266
673,4,257,267
674,4,208,268
675,4,256,269
676,4,257,270
677,4,226,271
678,4,6467,272
679,4,6467,273
680,4,226,274
681,4,869,275
682,4,6467,276
683,4,27267,277
684,4,359,278
685,4,3,279
686,4,217,280
687,4,3,281
688,4,208,282
689,5,344,1
690,5,345,2
691,5,346,3
692,5,347,4
693,5,348,5
694,5,349,6
695,5,347,7
696,5,350,8
697,5,265,9
698,5,347,10
699,5,351,11
700,5,352,12
701,5,347,13
702,5,350,14
703,5,351,15
704,5,345,16
705,5,353,17
706,5,354,18
707,5,355,19
708,5,356,20
709,5,357,21
710,5,350,22
711,5,355,23
712,5,358,24
713,5,359,25
714,5,360,26
715,5,348,27
716,5,361,28
717,5,362,29
718,5,363,30
719,5,364,31
720,5,348,32
721,5,347,33
722,5,347,34
723,5,350,35
724,5,365,36
725,5,366,37
726,5,367,38
727,5,368,39
728,5,369,40
729,5,345,41
730,5,348,42
731,5,370,43
732,5,347,44
733,5,371,45
734,5,372,46
735,5,144,47
736,5,373,48
737,5,320,49
738,5,374,50
739,5,348,51
740,5,375,52
741,5,347,53
742,5,350,54
743,5,376,55
744,5,364,56
745,5,377,57
746,5,378,58
747,5,347,59
748,5,350,60
749,5,350,61
750,5,348,62
751,5,347,63
752,5,348,64
753,5,361,65
754,5,379,66
755,5,350,67
756,5,375,68
757,5,380,69
758,5,348,70
759,5,351,71
760,5,350,72
761,5,348,73
762,5,348,74
763,5,362,75
764,5,355,76
765,5,347,77
766,5,347,78
767,5,347,79
768,5,381,80
769,5,382,81
770,5,349,82
771,5,347,83
772,5,350,84
773,5,366,85
774,5,348,86
775,5,347,87
776,5,366,88
777,5,383,89
778,5,348,90
779,5,384,91
780,5,350,92
781,5,348,93
782,5,385,94
783,5,380,95
784,5,347,96
785,5,348,97
786,5,383,98
787,5,386,99
788,5,387,100
789,5,89,101
790,5,89,102
791,5,380,103
792,5,361,104
793,5,388,105
794,5,389,106
795,5,390,107
796,5,356,108
797,5,355,109
798,5,348,110
799,5,391,111
800,5,392,112
801,5,356,113
802,5,345,114
803,5,393,115
804,5,394,116
805,5,350,117
806,5,395,118
807,5,350,119
808,5,396,120
809,5,397,121
810,5,398,122
811,5,348,123
812,5,390,124
813,5,348,125
814,5,380,126
815,5,366,127
816,5,351,128
817,5,399,129
818,5,244,130
819,5,400,131
820,5,265,132
821,5,350,133
822,5,265,134
823,5,350,135
824,5,401,136
825,5,402,137
826,5,383,138
827,5,348,139
828,5,364,140
829,5,403,141
830,5,391,142
831,5,404,143
832,5,405,144
833,5,406,145
834,5,345,146
835,5,407,147
836,5,408,148
837,5,409,149
838,5,410,150
839,5,411,151
840,5,380,152
841,5,412,153
842,5,348,154
843,5,413,155
844,5,345,156
845,5,380,157
846,5,414,158
847,5,375,159
848,5,345,160
849,5,415,161
850,5,416,162
851,5,265,163
852,5,415,164
853,5,417,165
854,5,356,166
855,5,418,167
856,5,419,168
857,5,420,169
858,5,421,170
859,5,350,171
860,5,410,172
861,5,422,173
862,5,391,174
863,5,423,175
864,5,345,176
865,5,355,177
866,5,424,178
867,5,425,179
868,5,397,180
869,5,347,181
870,5,364,182
871,5,348,183
872,5,426,184
873,5,381,185
874,5,382,186
875,5,348,187
876,5,427,188
877,5,428,189
878,5,356,190
879,5,348,191
880,5,362,192
881,5,348,193
882,5,365,194
883,5,347,195
884,5,429,196
885,5,348,197
886,5,350,198
887,5,366,199
888,5,430,200
889,5,431,201
890,5,355,202
891,5,367,203
892,5,392,204
893,5,432,205
894,5,433,206
895,5,362,207
896,5,347,208
897,5,434,209
898,5,350,210
899,5,348,211
900,5,364,212
901,5,367,213
902,5,347,214
903,5,350,215
904,5,364,216
905,5,347,217
906,5,366,218
907,5,377,219
908,5,350,220
909,5,435,221
910,5,347,222
911,5,348,223
912,5,355,224
913,5,350,225
914,5,348,226
915,5,347,227
916,5,351,228
917,5,348,229
918,5,361,230
919,5,348,231
920,5,350,232
921,5,347,233
922,5,350,234
923,5,436,235
924,5,366,236
925,5,348,237
926,5,347,238
927,5,365,239
928,5,390,240
929,5,347,241
930,5,345,242
931,5,380,243
932,5,375,244
933,5,348,245
934,5,348,246
935,5,350,247
936,5,355,248
937,5,347,249
938,5,347,250
939,5,350,251
940,5,409,252
941,5,345,253
942,5,361,254
943,5,437,255
944,5,350,256
945,5,345,257
946,5,438,258
947,5,439,259
948,5,350,260
949,5,348,261
950,5,440,262
951,5,441,263
952,5,375,264
953,5,442,265
954,5,390,266
955,5,443,267
956,5,348,268
957,5,347,269
958,5,345,270
959,5,348,271
960,5,444,272
961,5,445,273
962,5,446,274
963,5,375,275
964,5,347,276
965,5,345,277
966,5,447,278
967,5,351,279
968,5,365,280
969,5,362,281
970,5,390,282
971,5,356,283
972,5,32576,284
973,5,226,285
974,5,350,286
975,5,347,287
976,5,366,288
977,5,347,289
978,5,1726,290
979,5,1726,291
980,5,351,292
981,5,3,293
982,5,345,294
983,5,1726,295
984,5,375,296
985,5,3,297
986,5,359,298
987,5,3,299
988,5,869,300
989,5,350,301
990,5,226,302
991,5,350,303
992,5,380,304
993,5,3,305
994,5,348,306
995,5,226,307
996,5,348,308
997,6,448,1
998,6,449,2
999,6,450,3
1000,6,448,4
1001,6,451,5
1002,6,452,6
1003,6,452,7
1004,6,453,8
1005,6,454,9
1006,6,455,10
1007,6,448,11
1008,6,456,12
1009,6,457,13
1010,6,458,14
1011,6,448,15
1012,6,452,16
1013,6,448,17
1014,6,459,18
1015,6,448,19
1016,6,448,20
1017,6,448,21
1018,6,460,22
1019,6,448,23
1020,6,461,24
1021,6,161,25
1022,6,448,26
1023,6,462,27
1024,6,448,28
1025,6,463,29
1026,6,448,30
1027,6,464,31
1028,6,448,32
1029,6,448,33
1030,6,465,34
1031,6,448,35
1032,6,451,36
1033,6,456,37
1034,6,451,38
1035,6,452,39
1036,6,35,40
1037,6,448,41
1038,6,462,42
1039,6,466,43
1040,6,454,44
1041,6,448,45
1042,6,467,46
1043,6,448,47
1044,6,448,48
1045,6,448,49
1046,6,448,50
1047,6,118,51
1048,6,448,52
1049,6,463,53
1050,6,468,54
1051,6,448,55
1052,6,469,56
1053,6,470,57
1054,6,448,58
1055,6,452,59
1056,6,448,60
1057,6,456,61
1058,6,448,62
1059,6,448,63
1060,6,448,64
1061,6,471,65
1062,6,472,66
1063,6,448,67
1064,6,35,68
1065,6,448,69
1066,6,473,70
1067,6,448,71
1068,6,474,72
1069,6,475,73
1070,6,452,74
1071,6,448,75
1072,6,452,76
1073,6,476,77
1074,6,448,78
1075,6,448,79
1076,6,448,80
1077,6,448,81
1078,6,448,82
1079,6,448,83
1080,6,448,84
1081,6,477,85
1082,6,448,86
1083,6,478,87
1084,6,448,88
1085,6,478,89
1086,6,479,90
1087,6,480,91
1088,6,448,92
1089,6,481,93
1090,6,482,94
1091,6,448,95
1092,6,483,96
1093,6,484,97
1094,6,480,98
1095,6,485,99
1096,6,448,100
1097,6,486,101
1098,6,448,102
1099,6,448,103
1100,6,452,104
1101,6,487,105
1102,6,488,106
1103,6,448,107
1104,6,489,108
1105,6,490,109
1106,6,491,110
1107,6,448,111
1108,6,492,112
1109,6,493,113
1110,6,59,114
1111,6,448,115
1112,6,448,116
1113,6,448,117
1114,6,448,118
1115,6,448,119
1116,6,452,120
1117,6,494,121
1118,6,452,122
1119,6,495,123
1120,6,481,124
1121,6,448,125
1122,6,486,126
1123,6,448,127
1124,6,1514,128
1125,6,448,129
1126,6,3,130
1127,6,869,131
1128,6,3,132
1129,6,448,133
1130,6,1726,134
1131,6,452,135
1132,6,448,136
1133,6,6467,137
1134,6,448,138
1135,6,6467,139
1136,6,1514,140
1137,6,448,141
1138,6,226,142
1139,6,448,143
1140,6,226,144
1141,6,452,145
1142,6,448,146
1143,6,3,147
1144,6,452,148
1145,6,3,149
1146,6,1724,150
1147,6,482,151
1148,7,496,1
1149,7,497,2
1150,7,498,3
1151,7,499,4
1152,7,500,5
1153,7,501,6
1154,7,502,7
1155,7,503,8
1156,7,504,9
1157,7,505,10
1158,7,506,11
1159,7,507,12
1160,7,508,13
1161,7,509,14
1162,7,510,15
1163,7,511,16
1164,7,512,17
1165,7,513,18
1166,7,514,19
1167,7,515,20
1168,7,516,21
1169,7,517,22
1170,7,37,23
1171,7,518,24
1172,7,514,25
1173,7,393,26
1174,7,519,27
1175,7,512,28
1176,7,520,29
1177,7,521,30
1178,7,513,31
1179,7,522,32
1180,7,523,33
1181,7,524,34
1182,7,525,35
1183,7,265,36
1184,7,526,37
1185,7,527,38
1186,7,512,39
1187,7,528,40
1188,7,529,41
1189,7,530,42
1190,7,517,43
1191,7,531,44
1192,7,512,45
1193,7,514,46
1194,7,532,47
1195,7,533,48
1196,7,534,49
1197,7,535,50
1198,7,536,51
1199,7,265,52
1200,7,537,53
1201,7,538,54
1202,7,539,55
1203,7,540,56
1204,7,541,57
1205,7,542,58
1206,7,540,59
1207,7,543,60
1208,7,544,61
1209,7,545,62
1210,7,546,63
1211,7,547,64
1212,7,548,65
1213,7,549,66
1214,7,550,67
1215,7,551,68
1216,7,493,69
1217,7,552,70
1218,7,553,71
1219,7,554,72
1220,7,555,73
1221,7,44,74
1222,7,556,75
1223,7,557,76
1224,7,558,77
1225,7,559,78
1226,7,560,79
1227,7,113,80
1228,7,561,81
1229,7,562,82
1230,7,563,83
1231,7,564,84
1232,7,565,85
1233,7,566,86
1234,7,567,87
1235,7,537,88
1236,7,568,89
1237,7,569,90
1238,7,570,91
1239,7,541,92
1240,7,571,93
1241,7,572,94
1242,7,573,95
1243,7,61,96
1244,7,574,97
1245,7,575,98
1246,7,576,99
1247,7,541,100
1248,7,577,101
1249,7,578,102
1250,7,265,103
1251,7,513,104
1252,7,524,105
1253,7,579,106
1254,7,580,107
1255,7,513,108
1256,7,581,109
1257,7,512,110
1258,7,582,111
1259,7,583,112
1260,7,584,113
1261,7,585,114
1262,7,265,115
1263,7,586,116
1264,7,587,117
1265,7,588,118
1266,7,512,119
1267,7,589,120
1268,7,590,121
1269,7,591,122
1270,7,46,123
1271,7,592,124
1272,7,593,125
1273,7,535,126
1274,7,594,127
1275,7,595,128
1276,7,596,129
1277,7,597,130
1278,7,598,131
1279,7,599,132
1280,7,600,133
1281,7,511,134
1282,7,601,135
1283,7,602,136
1284,7,603,137
1285,7,512,138
1286,7,604,139
1287,7,605,140
1288,7,512,141
1289,7,606,142
1290,7,607,143
1291,7,517,144
1292,7,608,145
1293,7,609,146
1294,7,512,147
1295,7,610,148
1296,7,573,149
1297,7,611,150
1298,7,612,151
1299,7,613,152
1300,7,614,153
1301,7,615,154
1302,7,616,155
1303,7,617,156
1304,7,618,157
1305,7,619,158
1306,7,620,159
1307,7,621,160
1308,7,513,161
1309,7,622,162
1310,7,623,163
1311,7,624,164
1312,7,625,165
1313,7,570,166
1314,7,517,167
1315,7,626,168
1316,7,32577,169
1317,7,246,170
1318,7,513,171
1319,7,35,172
1320,7,513,173
1321,7,265,174
1322,7,265,175
1323,7,517,176
1324,7,6467,177
1325,7,3,178
1326,7,34867,179
1327,7,246,180
1328,7,512,181
1329,7,869,182
1330,7,246,183
1331,7,3,184
1332,7,265,185
1333,7,869,186
1334,7,265,187
1335,7,265,188
1336,7,226,189
1337,7,226,190
1338,7,314,191
1339,7,3,192
1340,7,512,193
1341,8,627,1
1342,8,628,2
1343,8,629,3
1344,8,630,4
1345,8,631,5
1346,8,128,6
1347,8,632,7
1348,8,633,8
1349,8,634,9
1350,8,635,10
1351,8,591,11
1352,8,636,12
1353,8,637,13
1354,8,638,14
1355,8,639,15
1356,8,640,16
1357,8,641,17
1358,8,642,18
1359,8,643,19
1360,8,644,20
1361,8,645,21
1362,8,631,22
1363,8,646,23
1364,8,647,24
1365,8,648,25
1366,8,638,26
1367,8,636,27
1368,8,649,28
1369,8,629,29
1370,8,650,30
1371,8,651,31
1372,8,650,32
1373,8,652,33
1374,8,653,34
1375,8,161,35
1376,8,636,36
1377,8,654,37
1378,8,655,38
1379,8,653,39
1380,8,636,40
1381,8,656,41
1382,8,656,42
1383,8,657,43
1384,8,658,44
1385,8,659,45
1386,8,128,46
1387,8,660,47
1388,8,661,48
1389,8,662,49
1390,8,663,50
1391,8,664,51
1392,8,665,52
1393,8,666,53
1394,8,667,54
1395,8,668,55
1396,8,669,56
1397,8,670,57
1398,8,640,58
1399,8,671,59
1400,8,672,60
1401,8,673,61
1402,8,128,62
1403,8,674,63
1404,8,675,64
1405,8,676,65
1406,8,677,66
1407,8,678,67
1408,8,659,68
1409,8,679,69
1410,8,679,70
1411,8,680,71
1412,8,141,72
1413,8,673,73
1414,8,681,74
1415,8,673,75
1416,8,665,76
1417,8,533,77
1418,8,682,78
1419,8,640,79
1420,8,683,80
1421,8,684,81
1422,8,685,82
1423,8,141,83
1424,8,170,84
1425,8,686,85
1426,8,686,86
1427,8,687,87
1428,8,688,88
1429,8,689,89
1430,8,690,90
1431,8,691,91
1432,8,692,92
1433,8,693,93
1434,8,694,94
1435,8,695,95
1436,8,696,96
1437,8,697,97
1438,8,697,98
1439,8,698,99
1440,8,689,100
1441,8,699,101
1442,8,640,102
1443,8,700,103
1444,8,701,104
1445,8,695,105
1446,8,702,106
1447,8,703,107
1448,8,704,108
1449,8,640,109
1450,8,705,110
1451,8,706,111
1452,8,673,112
1453,8,707,113
1454,8,708,114
1455,8,709,115
1456,8,710,116
1457,8,643,117
1458,8,638,118
1459,8,711,119
1460,8,653,120
1461,8,671,121
1462,8,695,122
1463,8,703,123
1464,8,712,124
1465,8,695,125
1466,8,713,126
1467,8,714,127
1468,8,715,128
1469,8,716,129
1470,8,717,130
1471,8,653,131
1472,8,673,132
1473,8,713,133
1474,8,714,134
1475,8,715,135
1476,8,718,136
1477,8,719,137
1478,8,720,138
1479,8,721,139
1480,8,722,140
1481,8,723,141
1482,8,648,142
1483,8,724,143
1484,8,386,144
1485,8,596,145
1486,8,636,146
1487,8,725,147
1488,8,726,148
1489,8,689,149
1490,8,653,150
1491,8,689,151
1492,8,718,152
1493,8,727,153
1494,8,728,154
1495,8,729,155
1496,8,649,156
1497,8,695,157
1498,8,718,158
1499,8,730,159
1500,8,695,160
1501,8,649,161
1502,8,643,162
1503,8,731,163
1504,8,732,164
1505,8,507,165
1506,8,733,166
1507,8,648,167
1508,8,734,168
1509,8,650,169
1510,8,695,170
1511,8,735,171
1512,8,128,172
1513,8,673,173
1514,8,673,174
1515,8,718,175
1516,8,653,176
1517,8,709,177
1518,8,689,178
1519,8,689,179
1520,8,226,180
1521,8,991,181
1522,8,869,182
1523,8,314,183
1524,8,265,184
1525,8,226,185
1526,8,869,186
1527,8,6467,187
1528,8,1726,188
1529,8,128,189
1530,8,718,190
1531,8,718,191
1532,8,695,192
1533,8,359,193
1534,8,653,194
1535,8,128,195
1536,8,1726,196
1537,8,314,197
1538,8,650,198
1539,8,226,199
1540,8,650,200
1541,8,314,201
1542,8,650,202
1543,8,673,203
1544,9,736,1
1545,9,737,2
1546,9,738,3
1547,9,739,4
1548,9,740,5
1549,9,737,6
1550,9,338,7
1551,9,737,8
1552,9,741,9
1553,9,742,10
1554,9,743,11
1555,9,744,12
1556,9,742,13
1557,9,743,14
1558,9,745,15
1559,9,737,16
1560,9,746,17
1561,9,737,18
1562,9,747,19
1563,9,748,20
1564,9,749,21
1565,9,750,22
1566,9,751,23
1567,9,752,24
1568,9,753,25
1569,9,746,26
1570,9,737,27
1571,9,754,28
1572,9,755,29
1573,9,737,30
1574,9,737,31
1575,9,756,32
1576,9,757,33
1577,9,758,34
1578,9,759,35
1579,9,760,36
1580,9,761,37
1581,9,762,38
1582,9,763,39
1583,9,764,40
1584,9,765,41
1585,9,746,42
1586,9,746,43
1587,9,766,44
1588,9,767,45
1589,9,768,46
1590,9,746,47
1591,9,737,48
1592,9,769,49
1593,9,770,50
1594,9,771,51
1595,9,737,52
1596,9,764,53
1597,9,737,54
1598,9,746,55
1599,9,763,56
1600,9,737,57
1601,9,772,58
1602,9,766,59
1603,9,763,60
1604,9,737,61
1605,9,766,62
1606,9,766,63
1607,9,737,64
1608,9,766,65
1609,9,773,66
1610,9,763,67
1611,9,737,68
1612,9,746,69
1613,9,753,70
1614,9,736,71
1615,9,736,72
1616,9,774,73
1617,9,775,74
1618,9,776,75
1619,9,777,76
1620,9,764,77
1621,9,778,78
1622,9,779,79
1623,9,780,80
1624,9,781,81
1625,9,753,82
1626,9,767,83
1627,9,746,84
1628,9,782,85
1629,9,783,86
1630,9,736,87
1631,9,784,88
1632,9,785,89
1633,9,786,90
1634,9,753,91
1635,9,767,92
1636,9,787,93
1637,9,736,94
1638,9,767,95
1639,9,746,96
1640,9,788,97
1641,9,740,98
1642,9,789,99
1643,9,790,100
1644,9,791,101
1645,9,792,102
1646,9,793,103
1647,9,778,104
1648,9,772,105
1649,9,766,106
1650,9,743,107
1651,9,794,108
1652,9,767,109
1653,9,736,110
1654,9,785,111
1655,9,767,112
1656,9,746,113
1657,9,756,114
1658,9,784,115
1659,9,795,116
